OrderUuid,Exchange,Type,Quantity,Limit,CommissionPaid,Price,Opened,Closed
942257a2-d930-43e7-9962-39a0aba5dfbf,BTC-BCC,LIMIT_BUY,0.48772934,0.1425,0.00017375,0.06950143,11/10/2017 9:31:42 PM,11/10/2017 9:31:50 PM
e6144c1a-f591-46ff-8915-04f9b3c98e97,BTC-ZEC,LIMIT_SELL,1.16,0.03587656,0.00010403,0.04161687,11/10/2017 9:30:47 PM,11/10/2017 9:30:47 PM
3e0d5c92-8298-46f8-9680-bd369b652096,BTC-ARDR,LIMIT_SELL,73.36194873,0.0000317,0.00000581,0.00232557,11/10/2017 9:30:00 PM,11/10/2017 9:32:46 PM
65429453-58df-43d2-a5f0-7d32891d5a6c,BTC-LSK,LIMIT_SELL,20,0.000857,0.00004285,0.01714,11/10/2017 9:29:18 PM,11/10/2017 9:29:18 PM
0954f9db-458f-4f15-b703-76f48da71a35,BTC-ETC,LIMIT_SELL,4,0.00218984,0.00002191,0.00876752,11/10/2017 9:28:40 PM,11/10/2017 9:28:40 PM
57f3b8e0-b895-4aa6-ba0a-1f00ffae35f2,ETH-ZEC,LIMIT_SELL,0.01,0.82675869,0.00002065,0.00826757,11/10/2017 5:55:18 AM,11/10/2017 5:55:41 AM
11a2bbb3-2961-4d8d-b136-6a663d09a467,ETH-BCC,LIMIT_SELL,0.43867154,2.3,0.00252236,1.00894454,11/10/2017 2:32:54 AM,11/10/2017 5:01:09 AM
88d7e0c4-607e-4405-a360-aedfa4515c40,BTC-LSK,LIMIT_BUY,10,0.00061109,0.00001527,0.0061099,11/2/2017 3:25:22 PM,11/2/2017 3:25:22 PM
42d38675-b288-45b8-b29e-8f5b32726b9f,BTC-ETH,LIMIT_SELL,0.699,0.04146133,0.00007245,0.02898147,11/2/2017 2:54:08 PM,11/2/2017 2:54:08 PM
28dcb512-43c0-44bb-9f6d-48be5904ee1b,BTC-DOGE,LIMIT_BUY,39318.82581,0.00000065,0.00006389,0.02555723,1/27/2018 3:28:56 PM,1/27/2018 3:28:57 PM
99a9df4b-cfed-40e3-90a4-c62af908549d,BTC-XRP,LIMIT_SELL,238.356193,0.00010776,0.00006421,0.02568526,1/27/2018 3:27:41 PM,1/27/2018 3:28:04 PM
29893380-d2ff-453f-a712-9e5671c8084b,BTC-DOGE,LIMIT_BUY,49099.67846,0.00000068,0.00008345,0.03338777,1/26/2018 6:34:39 AM,1/26/2018 6:34:39 AM
eee334c9-2100-4aae-bee5-998ae651343f,USDT-BTC,LIMIT_BUY,0.03347089,11353.82957,0.95005695,380.0227807,1/26/2018 6:32:38 AM,1/26/2018 6:32:54 AM
